Rodada,Data,Time da Casa,Placar,Time Visitante
1,21/04/04,Botafogo,1-4,Goiás
1,21/04/04,Figueirense,1-0,Internacional
1,21/04/04,São Caetano,1-0,Vitória
1,21/04/04,Cruzeiro,2-1,Juventude
1,21/04/04,Palmeiras,0-0,Atlético Mineiro
1,21/04/04,Grêmio,0-0,Flamengo
1,21/04/04,Ponte Preta,3-2,Corinthians
1,21/04/04,Paraná,3-2,Santos
1,22/04/04,Coritiba,1-0,Guarani
1,22/04/04,Vasco,0-1,Criciúma
1,22/04/04,Paysandu,3-3,Fluminense
1,22/04/04,São Paulo,1-0,Atlético Paranaense
2,24/04/04,Flamengo,0-0,Ponte Preta
2,24/04/04,Goiás,2-2,Cruzeiro
2,24/04/04,Juventude,1-1,Grêmio
2,25/04/04,Internacional,1-0,Palmeiras
2,25/04/04,Atlético Mineiro,1-1,Vasco
2,25/04/04,Fluminense,1-1,Coritiba
2,25/04/04,Corinthians,2-1,Paysandu
2,25/04/04,Guarani,1-1,São Caetano
2,25/04/04,Atlético Paranaense,0-3,Figueirense
2,25/04/04,Vitória,6-1,Paraná
2,25/04/04,Criciúma,1-1,São Paulo
2,25/04/04,Santos,2-0,Botafogo
3,28/04/04,Botafogo,2-2,Atlético Mineiro
3,28/04/04,Coritiba,1-1,Internacional
3,28/04/04,Cruzeiro,2-2,Criciúma
3,28/04/04,Paysandu,0-3,Atlético Paranaense
3,28/04/04,São Caetano,1-0,Juventude
3,28/04/04,Ponte Preta,2-0,Goiás
3,28/04/04,Figueirense,2-1,Santos
3,28/04/04,Grêmio,4-0,Corinthians
3,28/04/04,São Paulo,1-0,Fluminense
3,29/04/04,Vasco,0-1,Guarani
3,29/04/04,Paraná,2-1,Flamengo
3,29/04/04,Palmeiras,2-2,Vitória
4,01/05/04,Internacional,1-0,Paysandu
4,01/05/04,Criciúma,1-0,Botafogo
4,01/05/04,Goiás,4-0,Grêmio
4,01/05/04,Atlético Mineiro,1-2,Ponte Preta
4,02/05/04,Flamengo,1-1,São Caetano
4,02/05/04,Santos,1-3,Cruzeiro
4,02/05/04,Fluminense,1-0,Vasco
4,02/05/04,Corinthians,0-4,Palmeiras
4,02/05/04,Juventude,4-0,Paraná
4,02/05/04,Vitória,3-1,Figueirense
4,02/05/04,Guarani,2-3,São Paulo
4,02/05/04,Atlético Paranaense,1-1,Coritiba
5,08/05/04,Guarani,0-0,Atlético Paranaense
5,08/05/04,Paraná,2-0,Cruzeiro
5,08/05/04,Santos,2-1,Juventude
5,08/05/04,São Caetano,5-0,Criciúma
5,08/05/04,Vasco,1-1,Grêmio
5,08/05/04,Palmeiras,3-0,Ponte Preta
5,09/05/04,Internacional,0-0,Fluminense
5,09/05/04,Atlético Mineiro,2-2,Corinthians
5,09/05/04,Botafogo,2-2,Paysandu
5,09/05/04,Goiás,1-0,Figueirense
5,09/05/04,Vitória,5-1,Flamengo
5,09/05/04,Coritiba,1-2,São Paulo
6,15/05/04,Paysandu,1-2,Vasco
6,15/05/04,Atlético Paranaense,1-0,Santos
6,16/05/04,Cruzeiro,2-1,Palmeiras
6,16/05/04,Flamengo,1-2,Internacional
6,16/05/04,Juventude,1-1,Atlético Mineiro
6,16/05/04,Figueirense,1-0,São Caetano
6,16/05/04,Criciúma,7-2,Goiás
6,16/05/04,Ponte Preta,0-0,Coritiba
6,16/05/04,Fluminense,1-0,Vitória
6,16/05/04,Grêmio,2-2,Botafogo
6,16/05/04,São Paulo,2-2,Paraná
6,16/05/04,Corinthians,1-0,Guarani
7,22/05/04,Botafogo,1-1,Figueirense
7,22/05/04,Paysandu,1-3,Grêmio
7,22/05/04,Internacional,1-0,Goiás
7,22/05/04,Coritiba,0-1,Atlético Mineiro
7,23/05/04,São Caetano,3-2,Vasco
7,23/05/04,Santos,0-4,Palmeiras
7,23/05/04,Flamengo,1-2,Fluminense
7,23/05/04,Criciúma,2-0,Vitória
7,23/05/04,Paraná,0-1,Ponte Preta
7,23/05/04,Juventude,2-0,Guarani
7,23/05/04,Cruzeiro,2-1,São Paulo
7,23/05/04,Corinthians,0-5,Atlético Paranaense
8,29/05/04,Fluminense,1-1,Criciúma
8,29/05/04,Ponte Preta,0-1,Juventude
8,29/05/04,Figueirense,1-1,Paysandu
8,29/05/04,Vitória,2-1,Internacional
8,29/05/04,Palmeiras,2-0,Coritiba
8,30/05/04,Goiás,2-2,Flamengo
8,30/05/04,Atlético Mineiro,3-3,Santos
8,30/05/04,Vasco,4-0,Botafogo
8,30/05/04,São Paulo,1-1,Corinthians
8,30/05/04,Guarani,1-0,Paraná
8,30/05/04,Grêmio,1-2,São Caetano
8,30/05/04,Atlético Paranaense,3-1,Cruzeiro
9,12/06/04,Fluminense,1-1,Guarani
